timestamp,data,sensor_ID,unit_ID,group_ID
1430297320,1711,3,2,2
1430297330,1867,3,2,2
1430297340,1593,3,2,2
1430297350,1901,3,2,2
1430297360,2047,3,2,2
1430297370,1746,3,2,2
1430297380,2376,3,2,2
1430297390,1757,3,2,2
1430297400,2050,3,2,2
1430297410,1965,3,2,2
1430297420,1839,3,2,2
1430297430,1595,3,2,2
1430297440,1554,3,2,2
1430297450,2046,3,2,2
1430297460,1758,3,2,2
1430297470,1591,3,2,2
1430297480,2489,3,2,2
1430297490,2420,3,2,2
1430297500,1580,3,2,2
1430297510,1977,3,2,2
1430297520,1708,3,2,2
1430297530,1900,3,2,2
1430297540,1775,3,2,2
1430297550,2206,3,2,2
1430297560,1751,3,2,2
1430297570,1785,3,2,2
1430297580,2351,3,2,2
1430297590,2094,3,2,2
1430297600,2052,3,2,2
1430297610,1825,3,2,2
1430297620,1627,3,2,2
1430297630,2183,3,2,2
1430297640,1723,3,2,2
1430297650,1714,3,2,2
1430297660,1603,3,2,2
1430297670,2415,3,2,2
1430297680,1712,3,2,2
1430297690,1615,3,2,2
1430297700,1788,3,2,2
1430297710,2365,3,2,2
1430297720,2302,3,2,2
1430297730,2066,3,2,2
1430297740,1822,3,2,2
1430297750,2323,3,2,2
1430297760,1683,3,2,2
1430297770,2360,3,2,2
1430297780,2367,3,2,2
1430297790,2303,3,2,2
1430297800,1873,3,2,2
1430297810,1543,3,2,2
1430297820,1839,3,2,2
1430297830,2353,3,2,2
1430297840,2379,3,2,2
1430297850,2167,3,2,2
1430297860,2041,3,2,2
1430297870,2039,3,2,2
1430297880,2127,3,2,2
1430297890,2461,3,2,2
1430297900,2058,3,2,2
1430297910,1860,3,2,2
1430297920,1578,3,2,2
1430297930,1688,3,2,2
1430297940,2031,3,2,2
1430297950,1934,3,2,2
1430297960,1584,3,2,2
1430297970,2242,3,2,2
1430297980,1852,3,2,2
1430297990,1566,3,2,2
1430298000,1701,3,2,2
1430298010,2320,3,2,2
1430298020,2196,3,2,2
1430298030,1539,3,2,2
1430298040,1542,3,2,2
1430298050,2289,3,2,2
1430298060,2063,3,2,2
1430298070,1751,3,2,2
1430298080,2305,3,2,2
1430298090,1957,3,2,2
1430298100,1922,3,2,2
1430298110,1515,3,2,2
1430298120,2007,3,2,2
1430298130,2348,3,2,2
1430298140,1593,3,2,2
1430298150,1858,3,2,2
1430298160,1716,3,2,2
1430298170,1705,3,2,2
1430298180,2116,3,2,2
1430298190,1516,3,2,2
1430298200,1676,3,2,2
1430298210,2105,3,2,2
1430298220,2316,3,2,2
1430298230,1965,3,2,2
1430298240,1800,3,2,2
1430298250,1800,3,2,2
1430298260,1578,3,2,2
1430298270,2366,3,2,2
1430298280,2468,3,2,2
1430298290,2277,3,2,2
1430298300,2265,3,2,2
1430298310,1935,3,2,2
1430298320,1859,3,2,2
1430298330,2218,3,2,2
1430298340,2107,3,2,2
1430298350,1659,3,2,2
1430298360,1811,3,2,2
1430298370,2106,3,2,2
1430298380,2440,3,2,2
1430298390,1690,3,2,2
1430298400,2371,3,2,2
1430298410,2073,3,2,2
1430298420,2359,3,2,2
1430298430,2372,3,2,2
1430298440,2349,3,2,2
1430298450,2018,3,2,2
1430298460,2070,3,2,2
1430298470,2373,3,2,2
1430298480,1511,3,2,2
1430298490,2215,3,2,2
1430298500,2404,3,2,2
1430298510,1729,3,2,2
1430298520,1552,3,2,2
1430298530,2461,3,2,2
1430298540,1917,3,2,2
1430298550,1576,3,2,2
1430298560,2451,3,2,2
1430298570,2473,3,2,2
1430298580,1849,3,2,2
1430298590,2286,3,2,2
1430298600,2087,3,2,2
1430298610,1734,3,2,2
1430298620,2130,3,2,2
1430298630,1887,3,2,2
1430298640,2254,3,2,2
1430298650,1660,3,2,2
1430298660,1979,3,2,2
1430298670,1906,3,2,2
1430298680,2021,3,2,2
1430298690,1842,3,2,2
1430298700,2160,3,2,2
1430298710,1583,3,2,2
1430298720,1782,3,2,2
1430298730,1542,3,2,2
1430298740,2221,3,2,2
1430298750,2261,3,2,2
1430298760,2253,3,2,2
1430298770,2272,3,2,2
1430298780,1996,3,2,2
1430298790,1797,3,2,2
1430298800,2432,3,2,2
1430298810,1635,3,2,2
1430298820,2408,3,2,2
1430298830,1536,3,2,2
1430298840,1761,3,2,2
1430298850,1773,3,2,2
1430298860,1549,3,2,2
1430298870,1912,3,2,2
1430298880,2336,3,2,2
1430298890,2284,3,2,2
1430298900,2366,3,2,2
1430298910,2334,3,2,2
1430298920,2254,3,2,2
1430298930,2426,3,2,2
1430298940,2496,3,2,2
1430298950,2280,3,2,2
1430298960,1954,3,2,2
1430298970,1860,3,2,2
1430298980,2415,3,2,2
1430298990,2032,3,2,2
1430299000,1593,3,2,2
1430299010,1739,3,2,2
1430299020,2043,3,2,2
1430299030,2388,3,2,2
1430299040,1637,3,2,2
1430299050,2408,3,2,2
1430299060,1778,3,2,2
1430299070,1886,3,2,2
1430299080,1634,3,2,2
1430299090,2298,3,2,2
1430299100,1650,3,2,2
1430299110,2446,3,2,2
1430299120,2034,3,2,2
1430299130,2239,3,2,2
1430299140,2249,3,2,2
1430299150,1951,3,2,2
1430299160,2094,3,2,2
1430299170,1861,3,2,2
1430299180,1741,3,2,2
1430299190,1718,3,2,2
1430299200,2412,3,2,2
1430299210,1526,3,2,2
1430299220,1860,3,2,2
1430299230,1605,3,2,2
1430299240,2066,3,2,2
1430299250,1600,3,2,2
1430299260,2451,3,2,2
1430299270,2083,3,2,2
1430299280,2421,3,2,2
1430299290,1921,3,2,2
1430299300,1805,3,2,2
1430299310,1893,3,2,2
1430299320,1679,3,2,2
1430299330,2445,3,2,2
1430299340,2257,3,2,2
1430299350,1766,3,2,2
1430299360,2449,3,2,2
1430299370,2251,3,2,2
1430299380,2064,3,2,2
1430299390,2036,3,2,2
1430299400,1960,3,2,2
1430299410,1887,3,2,2
1430299420,2085,3,2,2
1430299430,2031,3,2,2
1430299440,2048,3,2,2
1430299450,2132,3,2,2
1430299460,1860,3,2,2
1430299470,1607,3,2,2
1430299480,2083,3,2,2
1430299490,2026,3,2,2
1430299500,2477,3,2,2
1430299510,1982,3,2,2
1430299520,1542,3,2,2
1430299530,1641,3,2,2
1430299540,2381,3,2,2
1430299550,2010,3,2,2
1430299560,1605,3,2,2
1430299570,1930,3,2,2
1430299580,2062,3,2,2
1430299590,2054,3,2,2
1430299600,1637,3,2,2
1430299610,2269,3,2,2
1430299620,2035,3,2,2
1430299630,2074,3,2,2
1430299640,2341,3,2,2
1430299650,1930,3,2,2
1430299660,2493,3,2,2
1430299670,2199,3,2,2
1430299680,1887,3,2,2
1430299690,1543,3,2,2
1430299700,2336,3,2,2
1430299710,1856,3,2,2
1430299720,2347,3,2,2
1430299730,1674,3,2,2
1430299740,1922,3,2,2
1430299750,1994,3,2,2
1430299760,2426,3,2,2
1430299770,1749,3,2,2
1430299780,2230,3,2,2
1430299790,1729,3,2,2
1430299800,1969,3,2,2
1430299810,2339,3,2,2
1430299820,2350,3,2,2
1430299830,2001,3,2,2
1430299840,1831,3,2,2
1430299850,2337,3,2,2
1430299860,2224,3,2,2
1430299870,1775,3,2,2
1430299880,2008,3,2,2
1430299890,2150,3,2,2
1430299900,2128,3,2,2
1430299910,1861,3,2,2
1430299920,1667,3,2,2
1430299930,1832,3,2,2
1430299940,2288,3,2,2
1430299950,1910,3,2,2
1430299960,1802,3,2,2
1430299970,2088,3,2,2
1430299980,1648,3,2,2
1430299990,2157,3,2,2
1430300000,1583,3,2,2
1430300010,1900,3,2,2
1430300020,1732,3,2,2
1430300030,2448,3,2,2
1430300040,1603,3,2,2
1430300050,1544,3,2,2
1430300060,2183,3,2,2
1430300070,2348,3,2,2
1430300080,2085,3,2,2
1430300090,2083,3,2,2
1430300100,1762,3,2,2
1430300110,1615,3,2,2
1430300120,2467,3,2,2
1430300130,2346,3,2,2
1430300140,1673,3,2,2
1430300150,2046,3,2,2
1430300160,2154,3,2,2
1430300170,1834,3,2,2
1430300180,1838,3,2,2
1430300190,2196,3,2,2
1430300200,1539,3,2,2
1430300210,1910,3,2,2
1430300220,2187,3,2,2
1430300230,1703,3,2,2
1430300240,1639,3,2,2
1430300250,2388,3,2,2
1430300260,1526,3,2,2
1430300270,1652,3,2,2
1430300280,2303,3,2,2
1430300290,1963,3,2,2
1430300300,1996,3,2,2
1430300310,2257,3,2,2
1430300320,1510,3,2,2
1430300330,1786,3,2,2
1430300340,1637,3,2,2
1430300350,2138,3,2,2
1430300360,2216,3,2,2
1430300370,2261,3,2,2
1430300380,2435,3,2,2
1430300390,1600,3,2,2
1430300400,2268,3,2,2
1430300410,2457,3,2,2
1430300420,1532,3,2,2
1430300430,2280,3,2,2
1430300440,1648,3,2,2
1430300450,1701,3,2,2
1430300460,1616,3,2,2
1430300470,2149,3,2,2
1430300480,2276,3,2,2
1430300490,2161,3,2,2
1430300500,2024,3,2,2
1430300510,1557,3,2,2
1430300520,1861,3,2,2
1430300530,2052,3,2,2
1430300540,2147,3,2,2
1430300550,2183,3,2,2
1430300560,1924,3,2,2
1430300570,2380,3,2,2
1430300580,2469,3,2,2
1430300590,1764,3,2,2
1430300600,1530,3,2,2
1430300610,2043,3,2,2
1430300620,2327,3,2,2
1430300630,2265,3,2,2
1430300640,2034,3,2,2
1430300650,2147,3,2,2
1430300660,2140,3,2,2
1430300670,1728,3,2,2
1430300680,2126,3,2,2
1430300690,2045,3,2,2
1430300700,1961,3,2,2
1430300710,1880,3,2,2
1430300720,2393,3,2,2
1430300730,1787,3,2,2
1430300740,1667,3,2,2
1430300750,2471,3,2,2
1430300760,2374,3,2,2
1430300770,2039,3,2,2
1430300780,1698,3,2,2
1430300790,1750,3,2,2
1430300800,2024,3,2,2
1430300810,1803,3,2,2
1430300820,2166,3,2,2
1430300830,1782,3,2,2
1430300840,2278,3,2,2
1430300850,1520,3,2,2
1430300860,2386,3,2,2
1430300870,1839,3,2,2
1430300880,2177,3,2,2
1430300890,1816,3,2,2
1430300900,1506,3,2,2
1430300910,1527,3,2,2
1430300920,1817,3,2,2
1430300930,2380,3,2,2
1430300940,2425,3,2,2
1430300950,2235,3,2,2
1430300960,1732,3,2,2
1430300970,2025,3,2,2
1430300980,2416,3,2,2
1430300990,2240,3,2,2
1430301000,1889,3,2,2
1430301010,2413,3,2,2
1430301020,2182,3,2,2
1430301030,2455,3,2,2
1430301040,1914,3,2,2
1430301050,2257,3,2,2
1430301060,1692,3,2,2
1430301070,1628,3,2,2
1430301080,1702,3,2,2
1430301090,2427,3,2,2
1430301100,1644,3,2,2
1430301110,2214,3,2,2
1430301120,1890,3,2,2
1430301130,2406,3,2,2
1430301140,2355,3,2,2
1430301150,2047,3,2,2
1430301160,2349,3,2,2
1430301170,2445,3,2,2
1430301180,2387,3,2,2
1430301190,2144,3,2,2
1430301200,2230,3,2,2
1430301210,1712,3,2,2
1430301220,1849,3,2,2
1430301230,1751,3,2,2
1430301240,2448,3,2,2
1430301250,1801,3,2,2
1430301260,2375,3,2,2
1430301270,2325,3,2,2
1430301280,2175,3,2,2
1430301290,1652,3,2,2
1430301300,1953,3,2,2
1430301310,2384,3,2,2
1430301320,1630,3,2,2
1430301330,2135,3,2,2
1430301340,2361,3,2,2
1430301350,1569,3,2,2
1430301360,2030,3,2,2
1430301370,2304,3,2,2
1430301380,2053,3,2,2
1430301390,1847,3,2,2
1430301400,2112,3,2,2
1430301410,1963,3,2,2
1430301420,1823,3,2,2
1430301430,1700,3,2,2
1430301440,2025,3,2,2
1430301450,1996,3,2,2
1430301460,1616,3,2,2
1430301470,1545,3,2,2
1430301480,1955,3,2,2
1430301490,2472,3,2,2
1430301500,2184,3,2,2
1430301510,1755,3,2,2
1430301520,2299,3,2,2
1430301530,2274,3,2,2
1430301540,2103,3,2,2
1430301550,1813,3,2,2
1430301560,1868,3,2,2
1430301570,2304,3,2,2
1430301580,2006,3,2,2
1430301590,2218,3,2,2
1430301600,2328,3,2,2
1430301610,1627,3,2,2
1430301620,2149,3,2,2
1430301630,2459,3,2,2
1430301640,2442,3,2,2
1430301650,1812,3,2,2
1430301660,1886,3,2,2
1430301670,2050,3,2,2
1430301680,1905,3,2,2
1430301690,2035,3,2,2
1430301700,2021,3,2,2
1430301710,1883,3,2,2
1430301720,1561,3,2,2
1430301730,1508,3,2,2
1430301740,2392,3,2,2
1430301750,1627,3,2,2
1430301760,2426,3,2,2
1430301770,1736,3,2,2
1430301780,2304,3,2,2
1430301790,1608,3,2,2
1430301800,2440,3,2,2
1430301810,1806,3,2,2
1430301820,2247,3,2,2
1430301830,2012,3,2,2
1430301840,2243,3,2,2
1430301850,2244,3,2,2
1430301860,2074,3,2,2
1430301870,1981,3,2,2
1430301880,1817,3,2,2
1430301890,1644,3,2,2
1430301900,1863,3,2,2
1430301910,2489,3,2,2
1430301920,1613,3,2,2
1430301930,2439,3,2,2
1430301940,2056,3,2,2
1430301950,2005,3,2,2
1430301960,2162,3,2,2
1430301970,2178,3,2,2
1430301980,1707,3,2,2
1430301990,2414,3,2,2
1430302000,2328,3,2,2
1430302010,2229,3,2,2
1430302020,1846,3,2,2
1430302030,2384,3,2,2
1430302040,2016,3,2,2
1430302050,1524,3,2,2
1430302060,1819,3,2,2
1430302070,1647,3,2,2
1430302080,2302,3,2,2
1430302090,2393,3,2,2
1430302100,1613,3,2,2
1430302110,2163,3,2,2
1430302120,2317,3,2,2
1430302130,1858,3,2,2
1430302140,2486,3,2,2
1430302150,1791,3,2,2
1430302160,1527,3,2,2
1430302170,2395,3,2,2
1430302180,2185,3,2,2
1430302190,2432,3,2,2
1430302200,1711,3,2,2
1430302210,1899,3,2,2
1430302220,1601,3,2,2
1430302230,2084,3,2,2
1430302240,2363,3,2,2
1430302250,1957,3,2,2
1430302260,1635,3,2,2
1430302270,2245,3,2,2
1430302280,1696,3,2,2
1430302290,2160,3,2,2
1430302300,1956,3,2,2
1430302310,2310,3,2,2
1430302320,2107,3,2,2
1430302330,1916,3,2,2
1430302340,1835,3,2,2
1430302350,1748,3,2,2
1430302360,1601,3,2,2
1430302370,1633,3,2,2
1430302380,2259,3,2,2
1430302390,2468,3,2,2
1430302400,1900,3,2,2
1430302410,2321,3,2,2
1430302420,1832,3,2,2
1430302430,2083,3,2,2
1430302440,1902,3,2,2
1430302450,2489,3,2,2
1430302460,2296,3,2,2
1430302470,2455,3,2,2
1430302480,1853,3,2,2
1430302490,1995,3,2,2
1430302500,2256,3,2,2
1430302510,2416,3,2,2
1430302520,2493,3,2,2
1430302530,2297,3,2,2
1430302540,1767,3,2,2
1430302550,2349,3,2,2
1430302560,1786,3,2,2
1430302570,1605,3,2,2
1430302580,1802,3,2,2
1430302590,1956,3,2,2
1430302600,2061,3,2,2
1430302610,2283,3,2,2
1430302620,2079,3,2,2
1430302630,1758,3,2,2
1430302640,1973,3,2,2
1430302650,2271,3,2,2
1430302660,1859,3,2,2
1430302670,1913,3,2,2
1430302680,2245,3,2,2
1430302690,1624,3,2,2
1430302700,2335,3,2,2
1430302710,1638,3,2,2
1430302720,2098,3,2,2
1430302730,1835,3,2,2
1430302740,2073,3,2,2
1430302750,2317,3,2,2
1430302760,1933,3,2,2
1430302770,1531,3,2,2
1430302780,2010,3,2,2
1430302790,2373,3,2,2
1430302800,2469,3,2,2
1430302810,1770,3,2,2
1430302820,2210,3,2,2
1430302830,1527,3,2,2
1430302840,2453,3,2,2
1430302850,2434,3,2,2
1430302860,1870,3,2,2
1430302870,2068,3,2,2
1430302880,1569,3,2,2
1430302890,2036,3,2,2
1430302900,1988,3,2,2
1430302910,2456,3,2,2
1430302920,1808,3,2,2
1430302930,2051,3,2,2
1430302940,1600,3,2,2
1430302950,2475,3,2,2
1430302960,1720,3,2,2
1430302970,1756,3,2,2
1430302980,2027,3,2,2
1430302990,2414,3,2,2
1430303000,1818,3,2,2
1430303010,2248,3,2,2
1430303020,2291,3,2,2
1430303030,1672,3,2,2
1430303040,2497,3,2,2
1430303050,1707,3,2,2
1430303060,2287,3,2,2
1430303070,1656,3,2,2
1430303080,1812,3,2,2
1430303090,2491,3,2,2
1430303100,2255,3,2,2
1430303110,2147,3,2,2
1430303120,2217,3,2,2
1430303130,1885,3,2,2
1430303140,2303,3,2,2
1430303150,2156,3,2,2
1430303160,1686,3,2,2
1430303170,2230,3,2,2
1430303180,2406,3,2,2
1430303190,2209,3,2,2
1430303200,1588,3,2,2
1430303210,1720,3,2,2
1430303220,1676,3,2,2
1430303230,1684,3,2,2
1430303240,1530,3,2,2
1430303250,1603,3,2,2
1430303260,2209,3,2,2
1430303270,1842,3,2,2
1430303280,2214,3,2,2
1430303290,1545,3,2,2
1430303300,1980,3,2,2
1430303310,1779,3,2,2
1430303320,1697,3,2,2
1430303330,1914,3,2,2
1430303340,1832,3,2,2
1430303350,2029,3,2,2
1430303360,1746,3,2,2
1430303370,1666,3,2,2
1430303380,2350,3,2,2
1430303390,2466,3,2,2
1430303400,2002,3,2,2
1430303410,1643,3,2,2
1430303420,2340,3,2,2
1430303430,2250,3,2,2
1430303440,1835,3,2,2
1430303450,1980,3,2,2
1430303460,2334,3,2,2
1430303470,1618,3,2,2
1430303480,2027,3,2,2
1430303490,1730,3,2,2
1430303500,1610,3,2,2
1430303510,2142,3,2,2
1430303520,2151,3,2,2
1430303530,1985,3,2,2
1430303540,1726,3,2,2
1430303550,2262,3,2,2
1430303560,1514,3,2,2
1430303570,2376,3,2,2
1430303580,2078,3,2,2
1430303590,2175,3,2,2
1430303600,2063,3,2,2
1430303610,1934,3,2,2
1430303620,2036,3,2,2
1430303630,2370,3,2,2
1430303640,1648,3,2,2
1430303650,2121,3,2,2
1430303660,2114,3,2,2
1430303670,1783,3,2,2
1430303680,1633,3,2,2
1430303690,2227,3,2,2
1430303700,2457,3,2,2
1430303710,1557,3,2,2
1430303720,2169,3,2,2
1430303730,2134,3,2,2
1430303740,2404,3,2,2
1430303750,1556,3,2,2
1430303760,2229,3,2,2
1430303770,2023,3,2,2
1430303780,1715,3,2,2
1430303790,2234,3,2,2
1430303800,1555,3,2,2
1430303810,1929,3,2,2
1430303820,2396,3,2,2
1430303830,1712,3,2,2
1430303840,1569,3,2,2
1430303850,2432,3,2,2
1430303860,2136,3,2,2
1430303870,2180,3,2,2
1430303880,2190,3,2,2
1430303890,1969,3,2,2
1430303900,1926,3,2,2
1430303910,2481,3,2,2
1430303920,1563,3,2,2
1430303930,2487,3,2,2
1430303940,2007,3,2,2
1430303950,1911,3,2,2
1430303960,1867,3,2,2
1430303970,1710,3,2,2
1430303980,2211,3,2,2
1430303990,2253,3,2,2
1430304000,1793,3,2,2
1430304010,1586,3,2,2
1430304020,1922,3,2,2
1430304030,2059,3,2,2
1430304040,1642,3,2,2
1430304050,1715,3,2,2
1430304060,1614,3,2,2
1430304070,1526,3,2,2
1430304080,2118,3,2,2
1430304090,2466,3,2,2
1430304100,2199,3,2,2
1430304110,1821,3,2,2
1430304120,1958,3,2,2
1430304130,2445,3,2,2
1430304140,2097,3,2,2
1430304150,2405,3,2,2
1430304160,2403,3,2,2
1430304170,1595,3,2,2
1430304180,1618,3,2,2
1430304190,1586,3,2,2
1430304200,2065,3,2,2
1430304210,2002,3,2,2
1430304220,2269,3,2,2
1430304230,2321,3,2,2
1430304240,1656,3,2,2
1430304250,2128,3,2,2
1430304260,2410,3,2,2
1430304270,1793,3,2,2
1430304280,2206,3,2,2
1430304290,2087,3,2,2
1430304300,1713,3,2,2
1430304310,1592,3,2,2
1430304320,1813,3,2,2
1430304330,2074,3,2,2
1430304340,2165,3,2,2
1430304350,1734,3,2,2
1430304360,2196,3,2,2
1430304370,1745,3,2,2
1430304380,1962,3,2,2
1430304390,2261,3,2,2
1430304400,1502,3,2,2
1430304410,2348,3,2,2
1430304420,2415,3,2,2
1430304430,2388,3,2,2
1430304440,1635,3,2,2
1430304450,1986,3,2,2
1430304460,1886,3,2,2
1430304470,2241,3,2,2
1430304480,1986,3,2,2
1430304490,2287,3,2,2
1430304500,1706,3,2,2
1430304510,1984,3,2,2
1430304520,1553,3,2,2
1430304530,2049,3,2,2
1430304540,1596,3,2,2
1430304550,2086,3,2,2
1430304560,1626,3,2,2
1430304570,2237,3,2,2
1430304580,1825,3,2,2
1430304590,1866,3,2,2
1430304600,1598,3,2,2
1430304610,2054,3,2,2
1430304620,1853,3,2,2
1430304630,2008,3,2,2
1430304640,1637,3,2,2
1430304650,2283,3,2,2
1430304660,1720,3,2,2
1430304670,1822,3,2,2
1430304680,1930,3,2,2
1430304690,2204,3,2,2
1430304700,2112,3,2,2
1430304710,2004,3,2,2
1430304720,1766,3,2,2
1430304730,2350,3,2,2
1430304740,2403,3,2,2
1430304750,1997,3,2,2
1430304760,2310,3,2,2
1430304770,2300,3,2,2
1430304780,1580,3,2,2
1430304790,1751,3,2,2
1430304800,2246,3,2,2
1430304810,1732,3,2,2
1430304820,1507,3,2,2
1430304830,2077,3,2,2
1430304840,2496,3,2,2
1430304850,2412,3,2,2
1430304860,1711,3,2,2
1430304870,1626,3,2,2
1430304880,2397,3,2,2
1430304890,1770,3,2,2
1430304900,1711,3,2,2
1430304910,2334,3,2,2
1430304920,1634,3,2,2
1430304930,2168,3,2,2
1430304940,2164,3,2,2
1430304950,1589,3,2,2
1430304960,1944,3,2,2
1430304970,2137,3,2,2
1430304980,2229,3,2,2
1430304990,1965,3,2,2
1430305000,1826,3,2,2
1430305010,1555,3,2,2
1430305020,1640,3,2,2
1430305030,2053,3,2,2
1430305040,2308,3,2,2
1430305050,2233,3,2,2
1430305060,1718,3,2,2
1430305070,1784,3,2,2
1430305080,2233,3,2,2
1430305090,1848,3,2,2
1430305100,2222,3,2,2
1430305110,1952,3,2,2
1430305120,2448,3,2,2
1430305130,1503,3,2,2
1430305140,2015,3,2,2
1430305150,2127,3,2,2
1430305160,2297,3,2,2
1430305170,1846,3,2,2
1430305180,1910,3,2,2
1430305190,1940,3,2,2
1430305200,1634,3,2,2
1430305210,2319,3,2,2
1430305220,1950,3,2,2
1430305230,2334,3,2,2
1430305240,1740,3,2,2
1430305250,2335,3,2,2
1430305260,1862,3,2,2
1430305270,1521,3,2,2
1430305280,2070,3,2,2
1430305290,1574,3,2,2
1430305300,1899,3,2,2
1430305310,2140,3,2,2
1430305320,1766,3,2,2
1430305330,1929,3,2,2
1430305340,1996,3,2,2
1430305350,2382,3,2,2
1430305360,2155,3,2,2
1430305370,1589,3,2,2
1430305380,1938,3,2,2
1430305390,2389,3,2,2
1430305400,2215,3,2,2
1430305410,1754,3,2,2
1430305420,2381,3,2,2
1430305430,1819,3,2,2
1430305440,1891,3,2,2
1430305450,1901,3,2,2
1430305460,2391,3,2,2
1430305470,2224,3,2,2
1430305480,2402,3,2,2
1430305490,2087,3,2,2
1430305500,2302,3,2,2
1430305510,2055,3,2,2
1430305520,1840,3,2,2
1430305530,2021,3,2,2
1430305540,2417,3,2,2
1430305550,1847,3,2,2
1430305560,1508,3,2,2
1430305570,2332,3,2,2
1430305580,2004,3,2,2
1430305590,1930,3,2,2
1430305600,2319,3,2,2
1430305610,2346,3,2,2
1430305620,1894,3,2,2
1430305630,1647,3,2,2
1430305640,2496,3,2,2
1430305650,2030,3,2,2
1430305660,2448,3,2,2
1430305670,1997,3,2,2
1430305680,1741,3,2,2
1430305690,2489,3,2,2
1430305700,1817,3,2,2
1430305710,1915,3,2,2
1430305720,2026,3,2,2
1430305730,2461,3,2,2
1430305740,2198,3,2,2
1430305750,2103,3,2,2
1430305760,2240,3,2,2
1430305770,2358,3,2,2
1430305780,2460,3,2,2
1430305790,1867,3,2,2
1430305800,1892,3,2,2
1430305810,2224,3,2,2
1430305820,2076,3,2,2
1430305830,1524,3,2,2
1430305840,2425,3,2,2
1430305850,2380,3,2,2
1430305860,1739,3,2,2
1430305870,1595,3,2,2
1430305880,1673,3,2,2
1430305890,2236,3,2,2
1430305900,1698,3,2,2
1430305910,1990,3,2,2
1430305920,1802,3,2,2
1430305930,2339,3,2,2
1430305940,1670,3,2,2
1430305950,1823,3,2,2
1430305960,2047,3,2,2
1430305970,2209,3,2,2
1430305980,2205,3,2,2
1430305990,2236,3,2,2
1430306000,2394,3,2,2
1430306010,2121,3,2,2
1430306020,2128,3,2,2
1430306030,2300,3,2,2
1430306040,2129,3,2,2
1430306050,2079,3,2,2
1430306060,1564,3,2,2
1430306070,2388,3,2,2
1430306080,1584,3,2,2
1430306090,1645,3,2,2
1430306100,1583,3,2,2
1430306110,2257,3,2,2
1430306120,1593,3,2,2
1430306130,1579,3,2,2
1430306140,1874,3,2,2
1430306150,2328,3,2,2
1430306160,2438,3,2,2
1430306170,1710,3,2,2
1430306180,2352,3,2,2
1430306190,2068,3,2,2
1430306200,1538,3,2,2
1430306210,1959,3,2,2
1430306220,1635,3,2,2
1430306230,1894,3,2,2
1430306240,1840,3,2,2
1430306250,1960,3,2,2
1430306260,2279,3,2,2
1430306270,1597,3,2,2
1430306280,1660,3,2,2
1430306290,1599,3,2,2
1430306300,1745,3,2,2
1430306310,2494,3,2,2
1430306320,2183,3,2,2
1430306330,1683,3,2,2
1430306340,2424,3,2,2
1430306350,2255,3,2,2
1430306360,1698,3,2,2
1430306370,2110,3,2,2
1430306380,2485,3,2,2
1430306390,1557,3,2,2
1430306400,1724,3,2,2
1430306410,1629,3,2,2
1430306420,2010,3,2,2
1430306430,2308,3,2,2
1430306440,1736,3,2,2
1430306450,2029,3,2,2
