timestamp,data,sensor_ID,unit_ID,group_ID
1430300310,1516,2,1,2
1430300320,2312,2,1,2
1430300330,2358,2,1,2
1430300340,2026,2,1,2
1430300350,2440,2,1,2
1430300360,1765,2,1,2
1430300370,1867,2,1,2
1430300380,2016,2,1,2
1430300390,2315,2,1,2
1430300400,2299,2,1,2
1430300410,2316,2,1,2
1430300420,1798,2,1,2
1430300430,1880,2,1,2
1430300440,1909,2,1,2
1430300450,1663,2,1,2
1430300460,1801,2,1,2
1430300470,2074,2,1,2
1430300480,2098,2,1,2
1430300490,2034,2,1,2
1430300500,1950,2,1,2
1430300510,2391,2,1,2
1430300520,1704,2,1,2
1430300530,1874,2,1,2
1430300540,1736,2,1,2
1430300550,1888,2,1,2
1430300560,1770,2,1,2
1430300570,2057,2,1,2
1430300580,2028,2,1,2
1430300590,2372,2,1,2
1430300600,2026,2,1,2
1430300610,1974,2,1,2
1430300620,1857,2,1,2
1430300630,2006,2,1,2
1430300640,1572,2,1,2
1430300650,1651,2,1,2
1430300660,1726,2,1,2
1430300670,1788,2,1,2
1430300680,1961,2,1,2
1430300690,1513,2,1,2
1430300700,2485,2,1,2
1430300710,2038,2,1,2
1430300720,2001,2,1,2
1430300730,1507,2,1,2
1430300740,1659,2,1,2
1430300750,2063,2,1,2
1430300760,1636,2,1,2
1430300770,2309,2,1,2
1430300780,1991,2,1,2
1430300790,2219,2,1,2
1430300800,2164,2,1,2
1430300810,2087,2,1,2
1430300820,2293,2,1,2
1430300830,2462,2,1,2
1430300840,1598,2,1,2
1430300850,1826,2,1,2
1430300860,2306,2,1,2
1430300870,1591,2,1,2
1430300880,2321,2,1,2
1430300890,2315,2,1,2
1430300900,2326,2,1,2
1430300910,2244,2,1,2
1430300920,1513,2,1,2
1430300930,2163,2,1,2
1430300940,1521,2,1,2
1430300950,1727,2,1,2
1430300960,2293,2,1,2
1430300970,1740,2,1,2
1430300980,1536,2,1,2
1430300990,1981,2,1,2
1430301000,2117,2,1,2
1430301010,1710,2,1,2
1430301020,1831,2,1,2
1430301030,1927,2,1,2
1430301040,2221,2,1,2
1430301050,1599,2,1,2
1430301060,1885,2,1,2
1430301070,2487,2,1,2
1430301080,1941,2,1,2
1430301090,2292,2,1,2
1430301100,1768,2,1,2
1430301110,1964,2,1,2
1430301120,2381,2,1,2
1430301130,2473,2,1,2
1430301140,1850,2,1,2
1430301150,1782,2,1,2
1430301160,1752,2,1,2
1430301170,1763,2,1,2
1430301180,2314,2,1,2
1430301190,1714,2,1,2
1430301200,2218,2,1,2
1430301210,2134,2,1,2
1430301220,2331,2,1,2
1430301230,1977,2,1,2
1430301240,2358,2,1,2
1430301250,1858,2,1,2
1430301260,2139,2,1,2
1430301270,1863,2,1,2
1430301280,1687,2,1,2
1430301290,2227,2,1,2
1430301300,2046,2,1,2
1430301310,1988,2,1,2
1430301320,2405,2,1,2
1430301330,2154,2,1,2
1430301340,1901,2,1,2
1430301350,2142,2,1,2
1430301360,2092,2,1,2
1430301370,2353,2,1,2
1430301380,1860,2,1,2
1430301390,2355,2,1,2
1430301400,2179,2,1,2
1430301410,2166,2,1,2
1430301420,2079,2,1,2
1430301430,2026,2,1,2
1430301440,1905,2,1,2
1430301450,1705,2,1,2
1430301460,2448,2,1,2
1430301470,2479,2,1,2
1430301480,1667,2,1,2
1430301490,1510,2,1,2
1430301500,1565,2,1,2
1430301510,1854,2,1,2
1430301520,2241,2,1,2
1430301530,1511,2,1,2
1430301540,1767,2,1,2
1430301550,1716,2,1,2
1430301560,2192,2,1,2
1430301570,1630,2,1,2
1430301580,1533,2,1,2
1430301590,2098,2,1,2
1430301600,1722,2,1,2
1430301610,2498,2,1,2
1430301620,1754,2,1,2
1430301630,1567,2,1,2
1430301640,1587,2,1,2
1430301650,1640,2,1,2
1430301660,1968,2,1,2
1430301670,1516,2,1,2
1430301680,2463,2,1,2
1430301690,1864,2,1,2
1430301700,2094,2,1,2
1430301710,2028,2,1,2
1430301720,2367,2,1,2
1430301730,2248,2,1,2
1430301740,2149,2,1,2
1430301750,1897,2,1,2
1430301760,2254,2,1,2
1430301770,1784,2,1,2
1430301780,1791,2,1,2
1430301790,1837,2,1,2
1430301800,2224,2,1,2
1430301810,1585,2,1,2
1430301820,1685,2,1,2
1430301830,2287,2,1,2
1430301840,2307,2,1,2
1430301850,2376,2,1,2
1430301860,2169,2,1,2
1430301870,2413,2,1,2
1430301880,2042,2,1,2
1430301890,1563,2,1,2
1430301900,2249,2,1,2
1430301910,1702,2,1,2
1430301920,1977,2,1,2
1430301930,1805,2,1,2
1430301940,1700,2,1,2
1430301950,1708,2,1,2
1430301960,1682,2,1,2
1430301970,1724,2,1,2
1430301980,1587,2,1,2
1430301990,1882,2,1,2
1430302000,2434,2,1,2
1430302010,2082,2,1,2
1430302020,1506,2,1,2
1430302030,2443,2,1,2
1430302040,2476,2,1,2
1430302050,2339,2,1,2
1430302060,2493,2,1,2
1430302070,1915,2,1,2
1430302080,2310,2,1,2
1430302090,1944,2,1,2
1430302100,2247,2,1,2
1430302110,2098,2,1,2
1430302120,1684,2,1,2
1430302130,1856,2,1,2
1430302140,1511,2,1,2
1430302150,1729,2,1,2
1430302160,2423,2,1,2
1430302170,1944,2,1,2
1430302180,1667,2,1,2
1430302190,1933,2,1,2
1430302200,1930,2,1,2
1430302210,1574,2,1,2
1430302220,2084,2,1,2
1430302230,2321,2,1,2
1430302240,1528,2,1,2
1430302250,2366,2,1,2
1430302260,2326,2,1,2
1430302270,2470,2,1,2
1430302280,2216,2,1,2
1430302290,1706,2,1,2
1430302300,2080,2,1,2
1430302310,1571,2,1,2
1430302320,1946,2,1,2
1430302330,1903,2,1,2
1430302340,2129,2,1,2
1430302350,2284,2,1,2
1430302360,2319,2,1,2
1430302370,2286,2,1,2
1430302380,1640,2,1,2
1430302390,1622,2,1,2
1430302400,2238,2,1,2
1430302410,1819,2,1,2
1430302420,1818,2,1,2
1430302430,1575,2,1,2
1430302440,1530,2,1,2
1430302450,1895,2,1,2
1430302460,2043,2,1,2
1430302470,2236,2,1,2
1430302480,2454,2,1,2
1430302490,2249,2,1,2
1430302500,2065,2,1,2
1430302510,1716,2,1,2
1430302520,1939,2,1,2
1430302530,1673,2,1,2
1430302540,1805,2,1,2
1430302550,1822,2,1,2
1430302560,2459,2,1,2
1430302570,1720,2,1,2
1430302580,2215,2,1,2
1430302590,2276,2,1,2
1430302600,2060,2,1,2
1430302610,2228,2,1,2
1430302620,2196,2,1,2
1430302630,1692,2,1,2
1430302640,1924,2,1,2
1430302650,2199,2,1,2
1430302660,2407,2,1,2
1430302670,1963,2,1,2
1430302680,1519,2,1,2
1430302690,1801,2,1,2
1430302700,1839,2,1,2
1430302710,1814,2,1,2
1430302720,1815,2,1,2
1430302730,2241,2,1,2
1430302740,2191,2,1,2
1430302750,2096,2,1,2
1430302760,2162,2,1,2
1430302770,2206,2,1,2
1430302780,1504,2,1,2
1430302790,2138,2,1,2
1430302800,1715,2,1,2
1430302810,2125,2,1,2
1430302820,2326,2,1,2
1430302830,1687,2,1,2
1430302840,2459,2,1,2
1430302850,2329,2,1,2
1430302860,2225,2,1,2
1430302870,2363,2,1,2
1430302880,2263,2,1,2
1430302890,2499,2,1,2
1430302900,2442,2,1,2
1430302910,1748,2,1,2
1430302920,1599,2,1,2
1430302930,2189,2,1,2
1430302940,2003,2,1,2
1430302950,2098,2,1,2
1430302960,1829,2,1,2
1430302970,1944,2,1,2
1430302980,2370,2,1,2
1430302990,1960,2,1,2
1430303000,1531,2,1,2
1430303010,1731,2,1,2
1430303020,1915,2,1,2
1430303030,2436,2,1,2
1430303040,2174,2,1,2
1430303050,1734,2,1,2
1430303060,2192,2,1,2
1430303070,2073,2,1,2
1430303080,2347,2,1,2
1430303090,1823,2,1,2
1430303100,1600,2,1,2
1430303110,1559,2,1,2
1430303120,2083,2,1,2
1430303130,1763,2,1,2
1430303140,2071,2,1,2
1430303150,2101,2,1,2
1430303160,1954,2,1,2
1430303170,1720,2,1,2
1430303180,2126,2,1,2
1430303190,2198,2,1,2
1430303200,1959,2,1,2
1430303210,1798,2,1,2
1430303220,2237,2,1,2
1430303230,1560,2,1,2
1430303240,1671,2,1,2
1430303250,1865,2,1,2
1430303260,1897,2,1,2
1430303270,2093,2,1,2
1430303280,1999,2,1,2
1430303290,2475,2,1,2
1430303300,2280,2,1,2
1430303310,2436,2,1,2
1430303320,1953,2,1,2
1430303330,2098,2,1,2
1430303340,2108,2,1,2
1430303350,2253,2,1,2
1430303360,1544,2,1,2
1430303370,1713,2,1,2
1430303380,2110,2,1,2
1430303390,2103,2,1,2
1430303400,2297,2,1,2
1430303410,1742,2,1,2
1430303420,2389,2,1,2
1430303430,1683,2,1,2
1430303440,2054,2,1,2
1430303450,2249,2,1,2
1430303460,1619,2,1,2
1430303470,1941,2,1,2
1430303480,1538,2,1,2
1430303490,2219,2,1,2
1430303500,2494,2,1,2
1430303510,2465,2,1,2
1430303520,2393,2,1,2
1430303530,2002,2,1,2
1430303540,1704,2,1,2
1430303550,2356,2,1,2
1430303560,1770,2,1,2
1430303570,2117,2,1,2
1430303580,2273,2,1,2
1430303590,1918,2,1,2
1430303600,2329,2,1,2
1430303610,1858,2,1,2
1430303620,2216,2,1,2
1430303630,2247,2,1,2
1430303640,1741,2,1,2
1430303650,2304,2,1,2
1430303660,1824,2,1,2
1430303670,2153,2,1,2
1430303680,1854,2,1,2
1430303690,2485,2,1,2
1430303700,1625,2,1,2
1430303710,1920,2,1,2
1430303720,1690,2,1,2
1430303730,1553,2,1,2
1430303740,2372,2,1,2
1430303750,2255,2,1,2
1430303760,1603,2,1,2
1430303770,2382,2,1,2
1430303780,2036,2,1,2
1430303790,2151,2,1,2
1430303800,1807,2,1,2
1430303810,1994,2,1,2
1430303820,2448,2,1,2
1430303830,1655,2,1,2
1430303840,2358,2,1,2
1430303850,2438,2,1,2
1430303860,1828,2,1,2
1430303870,2081,2,1,2
1430303880,2166,2,1,2
1430303890,1807,2,1,2
1430303900,2155,2,1,2
1430303910,1965,2,1,2
1430303920,2318,2,1,2
1430303930,2170,2,1,2
1430303940,2475,2,1,2
1430303950,1915,2,1,2
1430303960,2282,2,1,2
1430303970,2433,2,1,2
1430303980,1626,2,1,2
1430303990,1986,2,1,2
1430304000,1815,2,1,2
1430304010,1777,2,1,2
1430304020,1646,2,1,2
1430304030,1568,2,1,2
1430304040,1863,2,1,2
1430304050,2149,2,1,2
1430304060,1839,2,1,2
1430304070,2484,2,1,2
1430304080,1913,2,1,2
1430304090,1668,2,1,2
1430304100,1611,2,1,2
1430304110,2165,2,1,2
1430304120,2412,2,1,2
1430304130,1641,2,1,2
1430304140,1738,2,1,2
1430304150,2315,2,1,2
1430304160,1891,2,1,2
1430304170,1509,2,1,2
1430304180,1882,2,1,2
1430304190,2172,2,1,2
1430304200,1567,2,1,2
1430304210,1611,2,1,2
1430304220,1732,2,1,2
1430304230,2278,2,1,2
1430304240,1649,2,1,2
1430304250,1992,2,1,2
1430304260,1795,2,1,2
1430304270,1699,2,1,2
1430304280,2397,2,1,2
1430304290,2117,2,1,2
1430304300,2300,2,1,2
1430304310,2050,2,1,2
1430304320,2188,2,1,2
1430304330,2026,2,1,2
1430304340,2029,2,1,2
1430304350,2487,2,1,2
1430304360,1676,2,1,2
1430304370,1616,2,1,2
1430304380,1689,2,1,2
1430304390,2468,2,1,2
1430304400,2331,2,1,2
1430304410,2418,2,1,2
1430304420,2362,2,1,2
1430304430,1781,2,1,2
1430304440,1680,2,1,2
1430304450,1655,2,1,2
1430304460,2139,2,1,2
1430304470,2451,2,1,2
1430304480,2471,2,1,2
1430304490,2302,2,1,2
1430304500,2391,2,1,2
1430304510,1619,2,1,2
1430304520,2064,2,1,2
1430304530,2403,2,1,2
1430304540,1501,2,1,2
1430304550,2285,2,1,2
1430304560,1795,2,1,2
1430304570,1664,2,1,2
1430304580,1580,2,1,2
1430304590,2482,2,1,2
1430304600,1947,2,1,2
1430304610,1946,2,1,2
1430304620,1504,2,1,2
1430304630,2436,2,1,2
1430304640,2255,2,1,2
1430304650,2420,2,1,2
1430304660,2160,2,1,2
1430304670,1741,2,1,2
1430304680,2169,2,1,2
1430304690,2010,2,1,2
1430304700,2033,2,1,2
1430304710,1650,2,1,2
1430304720,1601,2,1,2
1430304730,1924,2,1,2
1430304740,1669,2,1,2
1430304750,2181,2,1,2
1430304760,2430,2,1,2
1430304770,2307,2,1,2
1430304780,2133,2,1,2
1430304790,1970,2,1,2
1430304800,2465,2,1,2
1430304810,2309,2,1,2
1430304820,1799,2,1,2
1430304830,1833,2,1,2
1430304840,2227,2,1,2
1430304850,2491,2,1,2
1430304860,2115,2,1,2
1430304870,1859,2,1,2
1430304880,1979,2,1,2
1430304890,2424,2,1,2
1430304900,2470,2,1,2
1430304910,1530,2,1,2
1430304920,1890,2,1,2
1430304930,2174,2,1,2
1430304940,2173,2,1,2
1430304950,1930,2,1,2
1430304960,1620,2,1,2
1430304970,2198,2,1,2
1430304980,2066,2,1,2
1430304990,1895,2,1,2
1430305000,2275,2,1,2
1430305010,1560,2,1,2
1430305020,1889,2,1,2
1430305030,1508,2,1,2
1430305040,2025,2,1,2
1430305050,1604,2,1,2
1430305060,2479,2,1,2
1430305070,1667,2,1,2
1430305080,2305,2,1,2
1430305090,1568,2,1,2
1430305100,1668,2,1,2
1430305110,2164,2,1,2
1430305120,1825,2,1,2
1430305130,2002,2,1,2
1430305140,1656,2,1,2
1430305150,2404,2,1,2
1430305160,2263,2,1,2
1430305170,1672,2,1,2
1430305180,2104,2,1,2
1430305190,1923,2,1,2
1430305200,2225,2,1,2
1430305210,1862,2,1,2
1430305220,2407,2,1,2
1430305230,1831,2,1,2
1430305240,2353,2,1,2
1430305250,1735,2,1,2
1430305260,2485,2,1,2
1430305270,2190,2,1,2
1430305280,2424,2,1,2
1430305290,2121,2,1,2
1430305300,2482,2,1,2
1430305310,1807,2,1,2
1430305320,1698,2,1,2
1430305330,2129,2,1,2
1430305340,2297,2,1,2
1430305350,1745,2,1,2
1430305360,1568,2,1,2
1430305370,2127,2,1,2
1430305380,2350,2,1,2
1430305390,2330,2,1,2
1430305400,2488,2,1,2
1430305410,2045,2,1,2
1430305420,1761,2,1,2
1430305430,1539,2,1,2
1430305440,1875,2,1,2
1430305450,2362,2,1,2
1430305460,1844,2,1,2
1430305470,1861,2,1,2
1430305480,2050,2,1,2
1430305490,1624,2,1,2
1430305500,1772,2,1,2
1430305510,1869,2,1,2
1430305520,1961,2,1,2
1430305530,2385,2,1,2
1430305540,2191,2,1,2
1430305550,1617,2,1,2
1430305560,1602,2,1,2
1430305570,2164,2,1,2
1430305580,2283,2,1,2
1430305590,1819,2,1,2
1430305600,2197,2,1,2
1430305610,1646,2,1,2
1430305620,1597,2,1,2
1430305630,1701,2,1,2
1430305640,1840,2,1,2
1430305650,2491,2,1,2
1430305660,1807,2,1,2
1430305670,2495,2,1,2
1430305680,2445,2,1,2
1430305690,2216,2,1,2
1430305700,2335,2,1,2
1430305710,2391,2,1,2
1430305720,1981,2,1,2
1430305730,2478,2,1,2
1430305740,2094,2,1,2
1430305750,2415,2,1,2
1430305760,1812,2,1,2
1430305770,1819,2,1,2
1430305780,1533,2,1,2
1430305790,2006,2,1,2
1430305800,1505,2,1,2
1430305810,1741,2,1,2
1430305820,1562,2,1,2
1430305830,1500,2,1,2
1430305840,1587,2,1,2
1430305850,2010,2,1,2
1430305860,1963,2,1,2
1430305870,2331,2,1,2
1430305880,2312,2,1,2
1430305890,2287,2,1,2
1430305900,2027,2,1,2
1430305910,1970,2,1,2
1430305920,2425,2,1,2
1430305930,1740,2,1,2
1430305940,2085,2,1,2
1430305950,1681,2,1,2
1430305960,1893,2,1,2
1430305970,2264,2,1,2
1430305980,2056,2,1,2
1430305990,1855,2,1,2
1430306000,1618,2,1,2
1430306010,1639,2,1,2
1430306020,1874,2,1,2
1430306030,2056,2,1,2
1430306040,1827,2,1,2
1430306050,1694,2,1,2
1430306060,2286,2,1,2
1430306070,1730,2,1,2
1430306080,2251,2,1,2
1430306090,2016,2,1,2
1430306100,2354,2,1,2
1430306110,1687,2,1,2
1430306120,1575,2,1,2
1430306130,1925,2,1,2
1430306140,2156,2,1,2
1430306150,2247,2,1,2
1430306160,2176,2,1,2
1430306170,1798,2,1,2
1430306180,1753,2,1,2
1430306190,1736,2,1,2
1430306200,2016,2,1,2
1430306210,2272,2,1,2
1430306220,1789,2,1,2
1430306230,1959,2,1,2
1430306240,1715,2,1,2
1430306250,1598,2,1,2
1430306260,2188,2,1,2
1430306270,2340,2,1,2
1430306280,2111,2,1,2
1430306290,1947,2,1,2
1430306300,1803,2,1,2
1430306310,2427,2,1,2
1430306320,2103,2,1,2
1430306330,2324,2,1,2
1430306340,1579,2,1,2
1430306350,2261,2,1,2
1430306360,1907,2,1,2
1430306370,1692,2,1,2
1430306380,2136,2,1,2
1430306390,1565,2,1,2
1430306400,1865,2,1,2
1430306410,2022,2,1,2
1430306420,2108,2,1,2
1430306430,1658,2,1,2
1430306440,2482,2,1,2
1430306450,2047,2,1,2
